"sbj_ID","Age","Gender","Education","L1","L2","L3","L4","otherLs","task","AoAL1","AoAL2","AoAL3","AoAL4","AttentionL1","AttentionL2","AttentionL3","AttentionL4","HistoryL1Score","HistoryL2Score","HistoryL3Score","HistoryL4Score","UseL1Score","UseL2Score","UseL3Score","UseL4Score","ProficiencyL1Score","ProficiencyL2Score","ProficiencyL3Score","ProficiencyL4Score","AttitudeL1Score","AttitudeL2Score","AttitudeL3Score","AttitudeL4Score","L1Score","L2Score","L3Score","L4Score","AoEaseL1","AoEaseL2","yearsEduL1","yearsEduL2","yearsCountryL1","yearsCountryL2","yearsFamilyL1","yearsFamilyL2","yearsWorkL1","yearsWorkL2","PercFriendsL1","PercFriendsL2","PercFamilyL1","PercFamilyL2","PercWorkL1","PercWorkL2","PercSelfL1","PercSelfL2","PercCountL1","PercCountL2","ProfSpeakL1","ProfSpeakL2","ProfUnderstandL1","ProfUnderstandL2","ProfReadL1","ProfReadL2","ProfWriteL1","ProfWriteL2","AttSelfL1","AttSelfL2","AttCultureL1","AttCultureL2","AttNativeLevelL1","AttNativeLevelL2","AttMothertongueL1","AttMothertongueL2","AoEaseL3","AoEaseL4","yearsEduL3","yearsEduL4","yearsCountryL3","yearsCountryL4","yearsFamilyL3","yearsFamilyL4","yearsWorkL3","yearsWorkL4","PercFriendsL3","PercFriendsL4","PercFamilyL3","PercFamilyL4","PercWorkL3","PercWorkL4","PercSelfL3","PercSelfL4","PercCountL3","PercCountL4","ProfSpeakL3","ProfSpeakL4","ProfUnderstandL3","ProfUnderstandL4","ProfReadL3","ProfReadL4","ProfWriteL3","ProfWriteL4","AttSelfL3","AttSelfL4","AttCultureL3","AttCultureL4","AttNativeLevelL3","AttNativeLevelL4","AttMothertongueL3","AttMothertongueL4","RC1_L3","RC9_L4","RC2_use_L1vsL2","RC8_hist_L2","RC3_prof_L2","var","ent","use_ent","multiexp","L1_L2_diff","cossim","use_cossim","category","script"
"5d9a125f1714540016a40a27",24,"Woman","PlusCollege","Portuguese","English","Spanish","n/a","A very little bit of Italian","BLP",20,15,3,NA,"true","true","true","",50.848,16.798,2.724,0,45.78,7.63,11.99,0,54.48,52.21,38.59,0,52.21,49.94,40.86,0,203.318,126.578,94.164,0,20,10,12,12,20,0,20,0,20,0,9,1,10,0,8,2,7,3,8,1,6,6,6,6,6,6,6,5,6,6,5,4,6,6,6,6,2,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,4,NA,5,NA,5,NA,3,NA,5,NA,4,NA,4,NA,5,NA,1.59220812243678,-0.957960028087072,-0.361708619431643,-0.19303937807464,0.323999713498844,7090.11240133333,1.51120023844501,1.17051452867316,424.06,76.74,0.951368899005997,0.7877027980369,"tri","same"
"5dab6e7d80e1780016d5bc9b",23,"Other","College","Italian","English","French","n/a","no","BLP",20,14,8,NA,"true","true","true","",45.4,14.982,4.994,0,42.51,11.99,10.9,0,54.48,47.67,0,0,45.4,47.67,0,0,187.79,122.312,15.894,0,20,5,20,14,20,0,20,0,0,0,5,5,10,0,8,2,7,3,9,1,6,5,6,5,6,6,6,5,5,6,3,6,6,5,6,4,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.165058384145908,-0.517798284104662,-0.04616191023692,-0.693621027955709,0.138624433566917,7969.86022533333,1.20150598681517,1.28349534078333,325.996,65.478,0.978426617281775,0.829977936713103,"tri","same"
"5dcb33ab0550ef819f508abf",24,"Man","PlusCollege","Polish","English","n/a","n/a","no","BLP",20,14,NA,NA,"true","true","","",44.946,16.344,0,0,42.51,11.99,0,0,54.48,47.67,0,0,54.48,54.48,0,0,196.416,130.484,0,0,20,6,13,13,20,0,20,0,6,3,9,1,10,0,5,5,7,3,8,2,6,5,6,5,6,6,6,5,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13214039689928,-0.228696749404553,-0.0451569994717753,-0.558775579428813,-0.0322526179295186,9629.805604,0.970454570596018,0.760167502961966,326.9,65.932,0.980261065015717,0.87250601594972,"bi","same"
"5e12048c7605fe8839180a14",22,"Man","PlusCollege","Portuguese","English","Spanish","French","No","BLP",20,17,6,8,"true","true","true","true",54.48,19.522,4.54,4.994,44.69,9.81,10.9,0,54.48,54.48,22.7,2.27,54.48,49.94,15.89,2.27,208.13,133.752,54.03,9.534,20,10,20,10,20,1,20,0,20,5,9,1,10,0,3,7,9,1,10,0,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,4,1,1,0,1,0,4,1,0,0,2,0,0.671264104870659,-0.563556029928531,-0.18331939869997,-0.0987496334191666,0.594504826578815,7707.072577,1.53634787896379,1.21675329308859,405.446,74.378,0.902646693151536,0.802787838498595,"quadri","same"
"5e283f8ad48ecf000ddd0724",23,"Woman","PlusCollege","Portuguese","English","German","n/a","No","BLP",20,9,0,NA,"true","true","true","",44.492,14.982,1.816,0,43.6,9.81,11.99,0,54.48,54.48,24.97,0,54.48,47.67,18.16,0,197.052,126.942,56.936,0,20,6,12,12,20,0,20,0,6,6,8,2,10,0,7,2,6,4,9,1,6,6,6,6,6,6,6,6,6,6,6,3,6,6,6,6,0,NA,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,2,NA,3,NA,4,NA,2,NA,2,NA,1,NA,1,NA,4,NA,1.0280639242007,-0.779685917286174,-0.214927252481193,-0.534263778402498,0.770506406794174,7302.851313,1.43007838464228,1.24922065205043,380.93,70.11,0.911753156179716,0.816043349374109,"tri","same"
"5e2c6968e97bec29709a53c6",25,"Man","PlusCollege","Polish","English","n/a","n/a","Japanese","BLP",20,13,NA,NA,"true","true","","",44.038,13.166,0,0,45.78,8.72,0,0,54.48,52.21,0,0,38.59,43.13,0,0,182.888,117.226,0,0,20,4,12,12,20,0,20,0,5,0,9,1,10,0,8,2,7,3,8,2,6,5,6,6,6,6,6,6,6,4,4,5,4,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04998482863714,-0.301882065288986,-0.579394448858871,-0.86626336932511,1.13913414702766,8224.28412366667,0.965188804677159,0.634309554640566,300.114,65.662,0.976891819849268,0.826926502069528,"bi","same"
"5e3ff59bf2160b23942ada93",25,"Man","HighSchool","Greek","English","n/a","n/a","no","BLP",20,12,NA,NA,"true","true","","",46.308,12.712,0,0,52.32,2.18,0,0,43.13,43.13,0,0,45.4,20.43,0,0,187.158,78.452,0,0,20,8,20,8,20,0,20,0,2,0,9,1,10,0,10,0,9,1,10,0,5,5,5,5,5,5,4,4,6,3,6,0,3,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.981169181710308,-0.000153800666713499,-1.5521989978011,-0.591583576621699,0.855048978467324,7848.555081,0.875551579691563,0.242292189082415,265.61,108.706,0.925489110683915,0.73593101176183,"bi","mixed/diff"
"5e42b6421f44d3143440b25c",25,"Man","PlusCollege","Italian","English","n/a","n/a","n/a","BLP",20,14,NA,NA,"true","true","","",44.038,17.706,0,0,46.87,7.63,0,0,54.48,49.94,0,0,40.86,22.7,0,0,186.248,97.976,0,0,20,6,17,19,20,0,20,0,0,0,9,1,10,0,5,5,9,1,10,0,6,5,6,6,6,6,6,5,6,6,6,0,6,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.977454478430665,-0.26862665052123,-0.560149877505772,-0.154831766412933,1.35742258971298,8030.59784533334,0.929258430348661,0.584238811642856,284.224,88.272,0.955002717320565,0.811534341451494,"bi","same"
"5e42f03607b468000d8eb912",23,"Woman","Masters","Lithuanian","English","German","n/a","no","BLP",20,9,7,NA,"true","true","true","",44.946,12.258,5.902,0,18.53,35.97,4.36,0,47.67,49.94,9.08,0,54.48,47.67,2.27,0,165.626,145.838,21.612,0,20,2,20,8,19,4,20,0,0,4,1,9,4,6,0,10,5,5,7,3,5,6,6,6,6,5,4,5,6,6,6,3,6,6,6,6,0,NA,6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,2,NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,-0.390713905995035,-0.515863082139377,2.82682628731846,-2.06418615643164,-0.0610920602430728,7144.28907333333,1.27893238221208,1.23726020142116,333.076,19.788,0.997987917429662,0.835029359701708,"tri","same"
"5e433ed3393e971e19f4735d",21,"Man","HighSchool","Spanish","English","n/a","n/a","No, I don't","BLP",20,13,NA,NA,"true","true","","",52.21,14.074,0,0,38.15,16.35,0,0,52.21,43.13,0,0,47.67,47.67,0,0,190.24,121.224,0,0,20,9,15,9,20,0,20,0,20,0,9,1,9,1,5,5,5,5,7,3,6,5,6,5,6,5,5,4,6,6,3,3,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0713180092641,-0.204091229147603,0.639770218186928,-0.909660008695931,-0.47921048973774,8878.019984,0.964285955135672,0.881290899230693,311.464,69.016,0.976318460514658,0.928476690885259,"bi","same"
"5e577e79ce30ae13226e61ae",24,"Woman","MinusCollege","Hungarian","English","German","n/a","not really","BLP",20,11,6,NA,"true","true","true","",53.118,9.534,4.086,0,35.97,18.53,10.9,0,54.48,45.4,13.62,0,47.67,36.32,2.27,0,191.238,109.784,30.876,0,20,0,17,7,20,0,20,1,20,2,10,0,10,0,2,8,4,6,7,3,6,4,6,5,6,6,6,5,6,4,5,2,6,6,4,4,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,2,NA,2,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0.509702324554456,-0.610770171004964,1.21979334415467,-1.31176267321076,-0.143134556251651,7346.252025,1.30496443861235,1.42070467579255,331.898,81.454,0.965285245288738,0.901059367501299,"tri","same"
"5e6d3324f14d262fced5bbfe",25,"Man","College","Italian","English","French","n/a","No","BLP",20,15,7,NA,"true","true","true","",44.492,19.522,9.988,0,39.24,15.26,9.81,0,54.48,54.48,29.51,0,40.86,40.86,15.89,0,179.072,130.122,65.198,0,20,10,18,18,20,0,20,0,0,0,9,1,9,1,3,7,6,4,9,1,6,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,4,NA,11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,NA,4,NA,4,NA,2,NA,2,NA,0,NA,1,NA,4,NA,0.882158997596829,-0.868967888736603,0.240191224436675,-0.435880758057712,1.01111228513617,6068.98428533333,1.47795874033324,1.34112450743454,374.392,48.95,0.936718290846946,0.858869188590922,"tri","same"
"5e87b28549538b0fdf96b318",24,"Woman","Masters","Portuguese","English","French","Swedish","Spanish","BLP",20,12,7,0,"true","true","true","true",45.854,13.166,6.81,0.908,42.51,10.9,8.72,1.09,54.48,47.67,15.89,6.81,54.48,54.48,9.08,29.51,197.324,126.216,40.5,38.318,20,8,18,8,20,0,20,0,3,1,7,3,8,1,8,2,7,3,9,1,6,5,6,5,6,6,6,5,6,6,6,6,6,6,6,6,5,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,2,1,2,1,0,0,1,2,2,6,1,5,-0.102278404543997,1.64966103292812,-0.156888101590037,-0.844136129405333,-0.250704370530074,5834.25623833333,1.68527541569548,1.31746431436031,402.358,71.108,0.976689294904393,0.70626748500805,"quadri","same"
"5e89e89bf025be000c01eead",25,"Man","College","Portuguese","English","n/a","n/a","No","BLP",20,15,NA,NA,"true","true","","",53.118,17.252,0,0,49.05,5.45,0,0,52.21,47.67,0,0,45.4,43.13,0,0,199.778,113.502,0,0,20,10,17,12,20,0,20,0,20,1,10,0,10,0,7,3,9,1,9,1,6,5,6,6,6,6,5,4,5,5,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1125408167138,-0.142793914399075,-0.85399832289103,-0.190532943407113,0.447200326574365,9419.287896,0.944577522935468,0.468995593589281,313.28,86.276,0.964107764252618,0.78086880944303,"bi","same"
"5e8c57d9b4483e012006e7aa",22,"Man","Masters","French","English","Bulgarian","Dutch","A bit of Japanese","BLP",20,12,20,12,"true","true","true","true",50.848,9.534,24.516,18.16,45.78,6.54,8.72,0,54.48,54.48,31.78,20.43,54.48,54.48,54.48,11.35,205.588,125.034,119.496,49.94,20,4,12,5,20,0,20,0,20,0,10,0,8,0,5,5,9,1,10,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,14,0,0,8,0,20,20,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,6,4,2,2,2,1,6,2,6,2,6,1,6,0,0.503912988490172,0.11574224561447,-0.514949593005493,-1.62845210821721,0.716779517509951,4052.90789166667,1.85266620241335,1.0575851584677,500.058,80.554,0.967296592997599,0.748866573223917,"quadri","same"
"5e8e55509422bb10abed1f54",22,"Man","MinusCollege","Spanish","Valencian","English","n/a","No","BLP",20,20,15,NA,"true","true","true","",45.4,44.492,16.798,0,46.87,1.09,16.35,0,52.21,31.78,47.67,0,49.94,27.24,27.24,0,194.42,104.602,108.058,0,20,20,20,18,20,20,20,20,0,0,9,0,9,1,9,0,7,0,9,0,6,4,6,5,6,3,5,2,6,2,4,6,6,0,6,4,7,NA,15,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,NA,3,NA,1,NA,5,NA,6,NA,5,NA,5,NA,5,NA,1,NA,6,NA,0,NA,2.36850663026022,-0.911609178140452,-1.15971973363717,3.03558645275403,-1.61981046595321,6329.57152266667,1.52085522527489,0.93463044959374,407.08,89.818,0.956177842143583,0.747794615618884,"tri","same"
"5e9bd025eb6b380e1d66d04c",23,"Man","College","Spanish","English","French","n/a","n/a","BLP",20,14,2,NA,"true","true","true","",36.32,13.62,1.362,0,47.96,5.45,11.99,0,54.48,47.67,4.54,0,54.48,45.4,27.24,0,193.24,112.14,45.132,0,20,10,0,6,20,0,20,0,0,0,9,1,10,0,7,2,8,2,10,0,6,5,6,6,6,6,6,4,6,6,6,2,6,6,6,6,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,NA,0,NA,0,NA,6,NA,6,NA,0.755074249914939,-0.688047829727169,-0.824233064864913,-0.497313106287829,0.288194765361527,7079.769696,1.38040733569563,1.07558427061705,350.512,81.1,0.966498131742115,0.759189618001123,"tri","same"
"5ea171c1a8782801263e7540",22,"Man","College","Portuguese","English","Spanish","Japanese","No","BLP",20,15,11,3,"true","true","true","true",48.578,17.706,9.08,1.362,41.42,10.9,10.9,2.18,54.48,54.48,40.86,13.62,54.48,54.48,24.97,45.4,198.958,137.566,85.81,62.562,20,10,7,8,20,0,20,0,20,6,7,2,10,0,7,3,7,2,7,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,5,3,6,1,4,0,2,2,6,6,3,6,0,6,0.616373230094336,2.63254037838295,-0.234014395477584,-0.397156577402973,0.308255311595894,3668.33912,1.86629090685753,1.44256047213179,484.896,61.392,0.917770929085945,0.73899695862322,"quadri","mixed/diff"
"5ea9611edec14d052ada0bae",23,"Woman","College","Greek","English","German","French","no","BLP",20,10,0,5,"true","true","true","true",43.13,9.988,1.362,3.632,43.6,6.54,14.17,1.09,54.48,52.21,29.51,24.97,54.48,40.86,27.24,18.16,195.69,109.598,72.282,47.852,20,6,12,6,20,0,20,0,3,0,9,1,10,0,7,2,7,2,7,1,6,5,6,6,6,6,6,6,6,6,6,1,6,6,6,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,3,3,4,3,2,4,2,3,2,0,0,5,3,4,3,1.12222161646305,1.22702862879261,-0.418665681798369,-0.93226083920774,0.619996076785782,4191.60987033333,1.80847132044103,1.29868034334759,425.422,86.092,0.925058425701972,0.705931208002518,"quadri","mixed/diff"
"5ea9cd383b32cf15448a86ac",25,"Man","College","Polish","English","n/a","n/a","No","BLP",20,16,NA,NA,"true","true","","",51.302,16.344,0,0,51.23,3.27,0,0,54.48,45.4,0,0,54.48,20.43,0,0,211.492,85.444,0,0,20,7,13,13,20,0,20,0,20,0,10,0,10,0,9,1,9,1,9,1,6,4,6,5,6,6,6,5,6,4,6,0,6,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09614036946739,-0.121535473256174,-0.72464892995475,0.0720008431911502,0.710360629113234,9995.59872533334,0.86579994212635,0.327444919154476,296.936,126.048,0.920498000719938,0.750713516922755,"bi","same"
